x1,y1,z1,x2,y2,z2
1589019.86112,6803924.27854,-2.22044604925e-16,1589024.34112,6803923.72854,-2.22044604925e-16
1589024.34112,6803923.72854,-2.22044604925e-16,1589024.80612,6803927.54354,-2.22044604925e-16
1589024.80612,6803927.54354,-2.22044604925e-16,1589031.15158,6803926.77011,2.22044604925e-16
1589031.15158,6803926.77011,2.22044604925e-16,1589028.78831,6803909.70120,0.0
1589028.78831,6803909.70120,0.0,1589022.46112,6803910.44354,2.22044604925e-16
1589022.46112,6803910.44354,2.22044604925e-16,1589022.89112,6803914.10854,4.4408920985e-16
1589022.89112,6803914.10854,4.4408920985e-16,1589018.47112,6803914.63854,2.22044604925e-16
1589018.47112,6803914.63854,2.22044604925e-16,1589018.04112,6803910.96854,0.0
1589018.04112,6803910.96854,0.0,1589011.80666,6803911.69359,0.0
1589022.03112,6803953.55854,-2.22044604925e-16,1589021.04112,6803953.68854,-2.22044604925e-16
1589021.04112,6803953.68854,-2.22044604925e-16,1589021.36112,6803956.12854,-4.4408920985e-16
1589021.36112,6803956.12854,-4.4408920985e-16,1589018.53697,6803956.50586,-2.22044604925e-16
1589018.53697,6803956.50586,-2.22044604925e-16,1589019.38348,6803962.78565,-2.22044604925e-16
1589019.38348,6803962.78565,-2.22044604925e-16,1589035.83112,6803960.56854,-4.4408920985e-16
1589035.83112,6803960.56854,-4.4408920985e-16,1589033.45137,6803943.38054,-2.22044604925e-16
1589033.45137,6803943.38054,-2.22044604925e-16,1589024.86112,6803944.52854,0.0
1589024.86112,6803944.52854,0.0,1589025.58112,6803949.83854,-2.22044604925e-16
1589025.58112,6803949.83854,-2.22044604925e-16,1589024.31112,6803950.00854,-2.22044604925e-16
1589024.31112,6803950.00854,-2.22044604925e-16,1589024.57112,6803951.95854,-2.22044604925e-16
1589024.57112,6803951.95854,-2.22044604925e-16,1589021.86112,6803952.31854,-2.22044604925e-16
1589021.86112,6803952.31854,-2.22044604925e-16,1589022.03112,6803953.55854,-2.22044604925e-16
1589015.69112,6803886.34854,-2.22044604925e-16,1589015.93112,6803888.27854,-2.22044604925e-16
1589015.93112,6803888.27854,-2.22044604925e-16,1589017.07112,6803888.13854,-4.4408920985e-16
1589017.07112,6803888.13854,-4.4408920985e-16,1589017.74112,6803893.37854,-2.22044604925e-16
1589017.74112,6803893.37854,-2.22044604925e-16,1589026.37498,6803892.27066,0.0
1589026.37498,6803892.27066,0.0,1589023.97112,6803874.90854,-2.22044604925e-16
1589023.97112,6803874.90854,-2.22044604925e-16,1589007.36766,6803877.21114,2.22044604925e-16
1589007.36766,6803877.21114,2.22044604925e-16,1589008.17112,6803883.57854,2.22044604925e-16
1589008.17112,6803883.57854,2.22044604925e-16,1589011.34112,6803883.17854,0.0
1589011.34112,6803883.17854,0.0,1589011.66112,6803885.67854,-2.22044604925e-16
1589011.66112,6803885.67854,-2.22044604925e-16,1589012.69112,6803885.54854,-2.22044604925e-16
1589012.69112,6803885.54854,-2.22044604925e-16,1589012.84112,6803886.71854,-2.22044604925e-16
1589012.84112,6803886.71854,-2.22044604925e-16,1589015.69112,6803886.34854,-2.22044604925e-16
1588941.51112,6803903.41854,0.0,1588957.97313,6803901.28421,2.22044604925e-16
1588957.97313,6803901.28421,2.22044604925e-16,1588957.14948,6803894.86972,0.0
1588957.14948,6803894.86972,0.0,1588955.60112,6803895.06854,0.0
1588955.60112,6803895.06854,0.0,1588955.47112,6803894.02854,0.0
1588955.47112,6803894.02854,0.0,1588952.97112,6803894.34854,-4.4408920985e-16
1588952.97112,6803894.34854,-4.4408920985e-16,1588952.73112,6803892.48854,2.22044604925e-16
1588952.73112,6803892.48854,2.22044604925e-16,1588955.22112,6803892.15854,0.0
1588955.22112,6803892.15854,0.0,1588955.08112,6803891.08854,0.0
1588955.08112,6803891.08854,0.0,1588956.62612,6803890.88854,-2.22044604925e-16
1588956.62612,6803890.88854,-2.22044604925e-16,1588955.76985,6803884.29039,-6.66133814775e-16
1588955.76985,6803884.29039,-6.66133814775e-16,1588939.07112,6803886.52854,-2.22044604925e-16
1588939.07112,6803886.52854,-2.22044604925e-16,1588940.08112,6803893.39854,0.0
1588940.08112,6803893.39854,0.0,1588943.91112,6803892.86854,2.22044604925e-16
1588943.91112,6803892.86854,2.22044604925e-16,1588944.40112,6803896.38854,-6.66133814775e-16
1588944.40112,6803896.38854,-6.66133814775e-16,1588940.59415,6803896.88815,-2.22044604925e-16
1588940.59415,6803896.88815,-2.22044604925e-16,1588941.51112,6803903.41854,0.0
1588957.97313,6803901.28421,2.22044604925e-16,1588975.55870,6803899.01135,-2.22044604925e-16
1588975.55870,6803899.01135,-2.22044604925e-16,1588974.73013,6803892.48367,-4.4408920985e-16
1588974.73013,6803892.48367,-4.4408920985e-16,1588970.20112,6803893.05854,-2.22044604925e-16
1588970.20112,6803893.05854,-2.22044604925e-16,1588969.69112,6803889.04854,0.0
1588969.69112,6803889.04854,0.0,1588974.22112,6803888.47354,0.0
1588974.22112,6803888.47354,0.0,1588973.38968,6803881.92327,0.0
1588973.38968,6803881.92327,0.0,1588955.77195,6803884.29011,-2.22044604925e-16
1588955.77195,6803884.29011,-2.22044604925e-16,1588956.62612,6803890.88854,-2.22044604925e-16
1588956.62612,6803890.88854,-2.22044604925e-16,1588958.25112,6803890.67854,0.0
1588958.25112,6803890.67854,0.0,1588958.38112,6803891.66854,-4.4408920985e-16
1588958.38112,6803891.66854,-4.4408920985e-16,1588960.87112,6803891.34854,-4.4408920985e-16
1588960.87112,6803891.34854,-4.4408920985e-16,1588961.12112,6803893.24854,0.0
1588961.12112,6803893.24854,0.0,1588958.71112,6803893.56854,0.0
1588958.71112,6803893.56854,0.0,1588958.85112,6803894.64854,-2.22044604925e-16
1588958.85112,6803894.64854,-2.22044604925e-16,1588957.14161,6803894.87074,-2.22044604925e-16
1588957.14161,6803894.87074,-2.22044604925e-16,1588957.97313,6803901.28421,2.22044604925e-16
1588975.55870,6803899.01135,0.0,1588992.40112,6803896.69354,-2.22044604925e-16
1588992.40112,6803896.69354,-2.22044604925e-16,1588991.66640,6803890.13918,2.22044604925e-16
1588991.66640,6803890.13918,2.22044604925e-16,1588986.08112,6803890.89854,4.4408920985e-16
1588986.08112,6803890.89854,4.4408920985e-16,1588985.53112,6803886.88854,2.22044604925e-16
1588985.53112,6803886.88854,2.22044604925e-16,1588991.12112,6803886.12854,0.0
1588991.12112,6803886.12854,0.0,1588990.21434,6803879.58999,-4.4408920985e-16
1588990.21434,6803879.58999,-4.4408920985e-16,1588973.38968,6803881.92327,0.0
1588973.38968,6803881.92327,0.0,1588974.22112,6803888.47354,-2.22044604925e-16
1588974.22112,6803888.47354,-2.22044604925e-16,1588978.75112,6803887.89854,2.22044604925e-16
1588978.75112,6803887.89854,2.22044604925e-16,1588979.26013,6803891.90867,-6.66133814775e-16
1588979.26013,6803891.90867,-6.66133814775e-16,1588974.73112,6803892.48354,-4.4408920985e-16
1588974.73112,6803892.48354,-4.4408920985e-16,1588975.55870,6803899.01135,0.0
1588992.40112,6803896.69354,0.0,1589009.44112,6803894.34854,0.0
1589009.44112,6803894.34854,0.0,1589009.86112,6803893.98854,2.22044604925e-16
1589009.86112,6803893.98854,2.22044604925e-16,1589009.04112,6803887.64854,2.22044604925e-16
1589009.04112,6803887.64854,2.22044604925e-16,1589003.79112,6803888.31854,-4.4408920985e-16
1589003.79112,6803888.31854,-4.4408920985e-16,1589003.30112,6803884.47854,-4.4408920985e-16
1589003.30112,6803884.47854,-4.4408920985e-16,1589008.21112,6803883.84854,4.4408920985e-16
1589008.21112,6803883.84854,4.4408920985e-16,1589008.17112,6803883.57854,0.0
1589008.17112,6803883.57854,0.0,1589007.36766,6803877.21114,2.22044604925e-16
1589007.36766,6803877.21114,2.22044604925e-16,1588990.23183,6803879.58757,0.0
1588990.23183,6803879.58757,0.0,1588991.12112,6803886.12854,-4.4408920985e-16
1588991.12112,6803886.12854,-4.4408920985e-16,1588996.71112,6803885.36854,-4.4408920985e-16
1588996.71112,6803885.36854,-4.4408920985e-16,1588997.26112,6803889.37854,-4.4408920985e-16
1588997.26112,6803889.37854,-4.4408920985e-16,1588991.66640,6803890.13918,2.22044604925e-16
1588991.66640,6803890.13918,2.22044604925e-16,1588992.40112,6803896.69354,0.0
